   r (Ang),     Zr-Zr,     Zr-O ,     O-O  
   6.64000 ,         1.644215902304259 ,         0.924871445046145 ,         0.704663958130397 , 
   6.66000 ,         1.517615883376704 ,         0.919325006276273 ,         0.554513495849180 , 
   6.68000 ,         1.160416903051923 ,         0.797786620848197 ,         0.710755353119303 , 
   6.70000 ,         1.268849324790841 ,         0.879543281957287 ,         0.634424662395420 , 
   6.72000 ,         0.745318301534300 ,         0.902981788397325 ,         0.702319168753475 , 
   6.74000 ,         0.740901613451502 ,         0.911878908863387 ,         0.769397829353483 , 
   6.76000 ,         1.076458254232178 ,         0.906491161458676 ,         0.892327237060885 , 
   6.78000 ,         1.013794900684241 ,         1.225002171660124 ,         0.732185206049729 , 
   6.80000 ,         1.175813537982014 ,         1.385780241193089 ,         0.937851274342797 , 
   6.82000 ,         1.224590596596860 ,         1.530738245746075 ,         0.848863936277369 , 
   6.84000 ,         1.051425215302038 ,         1.895332296004989 ,         0.926914334542586 , 
   6.86000 ,         0.990287429051582 ,         1.801772961191073 ,         0.728961579718526 , 
   6.88000 ,         0.765752023932866 ,         1.763964483702494 ,         0.724729594079319 , 
   6.90000 ,         0.706939367093139 ,         2.188793040422988 ,         0.693344379264425 , 
   6.92000 ,         0.540660707959466 ,         2.027477654847999 ,         0.621759814153386 , 
   6.94000 ,         0.376284300188268 ,         1.854544050927890 ,         0.698813700349640 , 
   6.96000 ,         0.374124855341878 ,         1.563307431249992 ,         0.694803302777774 , 
   6.98000 ,         0.053140563776431 ,         1.434795221963650 ,         0.650971906261286 , 
   7.00000 ,         0.475536036769126 ,         1.439817444662076 ,         0.515164039833220 , 
   7.02000 ,         0.157610097130426 ,         1.090136505152111 ,         0.591037864239096 , 
   7.04000 ,         0.052238619283439 ,         0.901116182639315 ,         0.666042395863842 , 
   7.06000 ,         0.051943069187012 ,         0.947961012662965 ,         0.558387993760376 , 
   7.08000 ,         0.051650020210868 ,         0.671450262741280 ,         0.503587697055960 , 
   7.10000 ,         0.256797221065652 ,         0.719032218983826 ,         0.577793747397717 , 
   7.12000 ,         0.204285253786475 ,         0.625623589721078 ,         0.663927074806042 , 
   7.14000 ,         0.253928002761107 ,         0.634820006902768 ,         0.634820006902768 , 
   7.16000 ,         0.454520506971631 ,         0.593401772990740 ,         0.681780760457446 , 
   7.18000 ,         0.502213208448365 ,         0.715653822038920 ,         0.816096463728594 , 
   7.20000 ,         0.948911322726944 ,         0.686712141447130 ,         0.886482946231750 , 
   7.22000 ,         1.390659024603283 ,         0.819495496641220 ,         0.807078898207262 , 
   7.24000 ,         1.284201696704477 ,         0.753233687490126 ,         0.889062713103100 , 
   7.26000 ,         1.326256569263501 ,         0.773649665403709 ,         1.240295495329755 , 
   7.28000 ,         1.465532732910243 ,         1.086936776908430 ,         1.221277277425203 , 
   7.30000 ,         1.991935010087199 ,         1.129572902061643 ,         1.311762079813521 , 
   7.32000 ,         1.884427679267703 ,         1.099249479572827 ,         1.183807131847660 , 
   7.34000 ,         2.306673619590641 ,         1.357573536529908 ,         1.213406435305493 , 
   7.36000 ,         2.055179974910505 ,         1.063436149808343 ,         1.302410565495611 , 
   7.38000 ,         1.616230237507099 ,         1.247824815722392 ,         1.342897182634575 , 
   7.40000 ,         2.363978925109047 ,         1.229269041056704 ,         1.122889989426797 , 
   7.42000 ,         1.457776417367999 ,         0.869963345848644 ,         1.293188757342580 , 
   7.44000 ,         1.496722011608249 ,         0.853599272245330 ,         0.923758116539466 , 
   7.46000 ,         1.488707455111987 ,         0.976964267417242 ,         1.046747429375616 , 
   7.48000 ,         1.064294165960056 ,         0.670968061148731 ,         0.960178432333529 , 
   7.50000 ,         0.966571110596194 ,         1.070132301017215 ,         1.024105105274539 , 
   7.52000 ,         0.824088526980521 ,         0.824088526980521 ,         1.030110658725651 , 
   7.54000 ,         0.683102087740909 ,         0.990498027224318 ,         0.944957888041591 , 
   7.56000 ,         0.543594059121080 ,         0.951289603461890 ,         0.905990098535134 , 
   7.58000 ,         0.630850820767654 ,         1.058928163431418 ,         1.092723743115400 , 
   7.60000 ,         0.672358847117713 ,         1.086980136173636 ,         0.862860520467732 , 
   7.62000 ,         0.847189781705878 ,         0.880631483615321 ,         0.969809355373834 , 
