       2500
     
       5.480000      -0.412217       0.002861
       5.500000      -0.463183       0.002841
       5.520000      -0.500841       0.002827
       5.540000      -0.485084       0.002843
       5.560000      -0.332748       0.002929
       5.580000      -0.146988       0.003030
       5.600000      -0.177694       0.003022
       5.620000      -0.094553       0.003075
       5.640000       0.008602       0.003131
       5.660000       0.312249       0.003283
       5.680000       0.766799       0.003497
       5.700000       0.566116       0.003415
       5.720000       0.206834       0.003259
       5.740000       0.256865       0.003290
       5.760000       0.484680       0.003402
       5.780000       0.297775       0.003320
       5.800000      -0.060271       0.003154
       5.820000      -0.318943       0.003029
       5.840000      -0.409073       0.002991
       5.860000      -0.371286       0.003018
       5.880000      -0.400996       0.003007
       5.900000      -0.381956       0.003020
       5.920000      -0.213179       0.003116
       5.940000       0.029947       0.003252
       5.960000       0.296463       0.003393
       5.980000       0.040588       0.003269
       6.000000       0.013692       0.003265
       6.020000       0.101383       0.003322
       6.040000       0.191182       0.003376
       6.060000       0.545065       0.003561
       6.080000       1.031461       0.003798
       6.100000       0.945949       0.003770
       6.120000       0.400724       0.003517
       6.140000      -0.027014       0.003297
       6.160000      -0.193864       0.003203
       6.180000      -0.147626       0.003230
       6.200000      -0.080739       0.003273
       6.220000      -0.096745       0.003273
       6.240000      -0.106894       0.003275
       6.260000      -0.009251       0.003337
       6.280000       0.387578       0.003558
       6.300000       0.564721       0.003658
       6.320000       0.382644       0.003574
       6.340000       0.024381       0.003388
       6.360000      -0.055702       0.003350
       6.380000       0.024078       0.003404
       6.400000      -0.063261       0.003360
       6.420000      -0.234436       0.003267
       6.440000      -0.303435       0.003230
       6.460000      -0.259524       0.003260
